den	x
Finger	x
krumm	x
.	x
Wenn	direct
sie	direct
nicht	direct
im	direct
Dampfe	direct
liegt	direct
,	direct
geht	direct
sie	direct
mir	direct
verloren	direct
,	direct
denn	direct
ich	direct
bin	direct
allein	direct
.	direct
Sie	x
schlägt	x
im	x
Feuer	x
rundum	x
,	x
und	x
das	x
Wasser	x
spritzt	x
auf	x
.	x
Ich	direct
recke	direct
mich	direct
hoch	direct
,	direct
lade	direct
und	direct
spanne	direct
und	direct
nehme	direct
das	direct
Fernrohr	direct
ab	direct
und	direct
schleiche	direct
näher	direct
,	direct
immer	direct
näher	direct
,	direct
bis	direct
ich	direct
vor	direct
dem	direct
Anschusse	direct
stehe	direct
.	direct
Regungslos	x
liegt	x
sie	x
da	x
,	x
den	x
Kopf	x
im	x
Wasser	x
.	x
Die	x
Kugel	x
sitzt	x
,	x
wo	x
sie	x
sitzen	x
sollte	x
.	x
Aber	direct
mich	direct
freut	direct
der	direct
Schuß	direct
kaum	direct
.	direct
Nicht	direct
deshalb	direct
,	direct
weil	direct
es	direct
eine	direct
Ricke	direct
war	direct
;	direct
lieber	direct
ist	direct
mir	direct
,	direct
daß	direct
ich	direct
ihr	direct
Leiden	direct
endete	direct
,	direct
als	direct
hätte	direct
ich	direct
den	direct
alten	direct
Bock	direct
vom	direct
Ellernbache	direct
auf	direct
die	direct
Decke	direct
gebracht	direct
.	direct
Auch	x
daß	x
die	x
Luft	x
dick	x
wurde	x
,	x
und	x
vom	x
großen	x
Moore	x
her	x
schwarze	x
Wolken	x
heranwehen	x
,	x
stört	x
mir	x
die	x
Stimmung	x
nicht	x
.	x
Es	direct
ist	direct
,	direct
weil	direct
ich	direct
allein	direct
bin	direct
,	direct
weil	direct
mein	direct
Hund	direct
nicht	direct
freudewinselnd	direct
die	direct
Ricke	direct
zerrt	direct
und	direct
zaust	direct
,	direct
wie	direct
vor	direct
Jahresfrist	direct
.	direct
Besser	direct
pürscht	direct
es	direct
sich	direct
,	direct
ist	direct
jemand	direct
da	direct
,	direct
der	direct
teilnimmt	direct
an	direct
der	direct
Weidmannsfreude	direct
,	direct
sei	direct
es	direct
Mensch	direct
,	direct
sei	direct
es	direct
Hund	direct
.	direct
Und	x
wenn	x
es	x
ein	x
Hund	x
war	x
wie	x
mein	x
Hund	x
,	x
mein	x
Freund	x
Battermamn	x
,	x
der	x
Teckel	x
mit	x
der	x
Schweißhundmaske	x
und	x
dem	x
Aalstrich	x
über	x
den	x
rotbraunen	x
Rücken	x
,	x
dann	x
war	x
Jagen	x
doppelte	x
Lust	x
.	x
Wie	x
oft	x
legte	x
ich	x
ihn	x
hier	x
nicht	x
am	x
Schweißriemen	x
zur	x
Notfährte	x
,	x
wie	x
oft	x
riß	x
er	x
mich	x
nicht	x
durch	x
Bach	x
und	x
Graben	x
,	x
wie	x
oft	x
,	x
wenn	x
ich	x
ihn	x
,	x
verlor	x
die	x
Wundfährte	x
sich	x
in	x
wegloser	x
Dickung	x
,	x
schnallte	x
,	x
klang	x
sein	x
Heller	x
Hals	x
nicht	x
am	x
kranken	x
Stücke	x
,	x
bis	x
irgendwo	x
im	x
Bruche	x
dumpf	x
sein	x
Totverbellen	x
zu	x
mir	x
herscholl	x
.	x
Der	x
Hansabund	x
hat	x
mit	x
dem	x
Bund	x
der	x
Landwirte	x
das	x
Gemeinsame	x
,	x
daß	x
beide	x
auf	x
demokratischer	x
Grundlage	x
beruhn	x
.	x
Beide	x
Organisationen	x
sind	x
in	x
dieser	x
Beziehung	x
Früchte	x
der	x
sozialen	x
,	x
wirtschaftlichen	x
und	x
staatlichen	x
Entwicklung	x
.	x
Aber	x
während	x
im	x
Bund	x
der	x
Landwirte	x
ausschließlich	x
materielle	x
Interessen	x
maßgebend	x
sind	x
,	x
denen	x
alle	x
andern	x
mit	x
der	x
größten	x
Rücksichtslosigkeit	x
untergeordnet	x
werden	x
,	x
stehn	x
im	x
Hansabunde	x
einstweilen	x
ideelle	x
im	x
Vordergrund	x
.	x
Daneben	x
haben	x
beide	x
Organisationen	x
das	x
Gemeinsame	x
,	x
daß	x
sie	x
wirtschaftlich	x
und	x
politisch	x
die	x
heterogensten	x
Elemente	x
zusammenzufassen	x
suchen	x
.	x
Beim	x
Bunde	x
der	x
Landwirte	x
handelt	x
es	x
sich	x
vorwiegend	x
um	x
Groß	x
-	x
und	x
Kleinunternehmer	x
,	x
beim	x
Hansabund	x
tritt	x
neben	x
die	x
Unternehmer	x
uoch	x
das	x
Heer	x
der	x
Angestellten	x
,	x
„	direct
der	direct
Proletarier	direct
im	direct
schwarzen	direct
Rock	direct
""""	direct
.	direct
Daraus	x
muß	x
sich	x
der	x
politisch	x
bedeutsamste	x
Unterschied	x
zwischen	x
den	x
beiden	x
Organisationen	x
entwickeln	x
.	x
Bei	x
den	x
Landwirten	x
können	x
die	x
konservativen	x
Elemente	x
älterer	x
Prägung	x
die	x
Führung	x
haben	x
,	x
bei	x
den	x
Hansaleuten	x
muß	x
neudemokratischer	x
,	x
das	x
heißt	x
wirklich	x
liberaler	x
Geist	x
den	x
Vorrang	x
gewinnen	x
,	x
wenn	x
ihr	x
Bund	x
fest	x
sein	x
soll	x
.	x
Der	x
Bund	x
der	x
Landwirte	x
ist	x
wohl	x
in	x
der	x
Gegenwart	x
die	x
am	x
meisten	x
verunglimpfte	x
politische	x
Organisation	x
.	x
Die	x
Gründe	x
dafür	x
sind	x
bekannt	x
.	x
Der	x
Hansabund	x
,	x
selbst	x
wenn	x
er	x
sich	x
so	x
machtvoll	x
wie	x
nur	x
möglich	x
entwickelte	x
,	x
dürfte	x
kaum	x
in	x
dieselbe	x
Lage	x
kommen	x
.	x
Zwar	x
werden	x
sich	x
auch	x
bei	x
ihm	x
Machtgelüste	x
regen	x
,	x
aber	x
sie	x
könnten	x
dem	x
Staatswohl	x
doch	x
nur	x
gefährlich	x
werden	x
,	x
sofern	x
ihm	x
keine	x
ebenbürtige	x
Organisation	x
gegenüberstünde	x
.	x
Doch	x
das	x
liegt	x
noch	x
in	x
weiter	x
Ferne	x
,	x
und	x
wir	x
können	x
es	x
zunächst	x
darauf	x
ankommen	x
lassen	x
.	x
Gegenwärtig	x
steht	x
ihm	x
noch	x
der	x
Bund	x
der	x
Landwirte	x
gegenüber	x
.	x
Daneben	x
wird	x
er	x
sich	x
gegen	x
die	x
Sozialdemokraten	x
zu	x
wehren	x
und	x
außerdem	x
noch	x
mit	x
gewissen	x
Strömungen	x
innerhalb	x
des	x
Kreises	x
der	x
Privatbeamten	x
zu	x
rechnen	x
haben	x
.	x
Es	x
ist	x
also	x
dafür	x
gesorgt	x
,	x
daß	x
die	x
Bäume	x
des	x
Hansabundes	x
nicht	x
in	x
den	x
Himmel	x
wachsen	x
.	x
Aus	x
solchen	x
Erwägungen	x
heraus	x
können	x
wir	x
dem	x
Hansabunde	x
nur	x
wünschen	x
,	x
daß	x
er	x
sehr	x
bald	x
eine	x
politische	x
Macht	x
darstellen	x
möge	x
von	x
derselben	x
Bedeutung	x
,	x
der	x
sich	x
der	x
Bund	x
der	x
Landwirte	x
rühmen	x
darf	x
.	x
Denn	x
wenn	x
wir	x
auch	x
den	x
in	x
der	x
Tat	x
alles	x
Maß	x
überschreitenden	x
wirtschaftlichen	x
Egoismus	x
verdammen	x
,	x
so	x
dürfen	x
wir	x
doch	x
nicht	x
vergessen	x
,	x
daß	x
die	x
bösen	x
Landjunker	x
unter	x
Führung	x
der	x
Konservativen	x
eine	x
politische	x
Aufgabe	x
gelöst	x
haben	x
,	x
an	x
der	x
alle	x
andern	x
Parteien	x
gescheitert	x
sind	x
—	x
Zentrum	x
ebenso	x
wie	x
Sozialdemokratie	x
.	x
Die	x
Konservativen	x
haben	x
durch	x
Vermittlung	x
des	x
Bundes	x
der	x
Landwirte	x
den	x
Bauernstand	x
zur	x
politischen	x
Arbeit	x
aufgerüttelt	x
.	x
Dank	x
dem	x
Bunde	x
der	x
Landwirte	x
liest	x
der	x
Bauer	x
ernste	x
politische	x
Tageszeitungen	x
und	x
folgt	x
den	x
Ereignissen	x
der	x
Tagespolitik	x
mit	x
einer	x
Aufmerksamkeit	x
,	x
der	x
wir	x
beim	x
Gros	x
der	x
städtischen	x
Gewerbetreibenden	x
und	x
deren	x
Angestellten	x
nicht	x
begegnen	x
.	x
Als	x
ein	x
indirektes	x
Verdienst	x
des	x
Bundes	x
der	x
Landwirte	x
dürfen	x
wir	x
auch	x
das	x
Erwachen	x
politischen	x
Lebens	x
unter	x
den	x
deutschen	x
Kolonisten	x
in	x
der	x
Ostmark	x
bezeichnen	x
.	x
Wenn	x
der	x
landwirtschaftliche	x
Verband	x
mit	x
den	x
Bauern	x
zahlreiche	x
an	x
sich	x
demokratische	x
Elemente	x
in	x
das	x
konservative	x
Lager	x
gezogen	x
hat	x
,	x
so	x
ist	x
das	x
nicht	x
nur	x
ein	x
Zeichen	x
für	x
die	x
konservativen	x
Grundlagen	x
im	x
politischen	x
Denken	x
unsers	x
Volks	x
,	x
sondern	x
auch	x
ein	x
Beweis	x
für	x
die	x
Tüchtigkeit	x
der	x
konservativen	x
Schöpfer	x
des	x
Bundes	x
.	x
Aber	x
es	x
ist	x
auch	x
ein	x
Beweis	x
der	x
Überlegenheit	x
der	x
heutigen	x
konservativen	x
Führer	x
über	x
die	x
heutigen	x
Führer	x
des	x
Liberalismus	x
.	x
Keine	x
der	x
liberalen	x
Parteien	x
hat	x
es	x
vermocht	x
,	x
im	x
Bunde	x
Einfluß	x
zu	x
gewinnen	x
.	x
Der	x
Bund	x
der	x
Landwirte	x
ist	x
die	x
erste	x
Organisation	x
in	x
der	x
bürgerlichen	x
Gesellschaft	x
,	x
die	x
die	x
Vorherrschaft	x
materieller	x
Interessen	x
vor	x
ideellen	x
in	x
der	x
Politik	x
freimütig	x
anerkannt	x
hat	x
,	x
zu	x
einer	x
Zeit	x
,	x
wo	x
die	x
parlamentarischen	x
Vertreter	x
des	x
Bürgertums	x
,	x
vor	x
allen	x
Dingen	x
die	x
Liberalen	x
,	x
den	x
Idealismus	x
hochhielten	x
und	x
die	x
Vertretung	x
materieller	x
Interessen	x
den	x
einzelnen	x
Korporationen	x
im	x
Lande	x
überließen	x
.	x
Wie	x
ich	x
mir	x
nicht	x
das	x
Genick	x
gebrochen	x
habe	x
,	x
ist	x
mir	x
heute	x
noch	x
rätselhaft	x
—	x
es	x
handelte	x
sich	x
ja	x
aber	x
nur	x
um	x
einen	x
„	x
German	x
""""	x
.	x
In	x
Amoy	x
angelangt	x
,	x
fanden	x
wir	x
in	x
einem	x
sehr	x
netten	x
deutschen	x
Hotel	x
Unterkommen	x
,	x
haben	x
hier	x
ein	x
sehr	x
gutes	x
Zimmer	x
und	x
ausgezeichnete	x
Verpflegung	x
—	x
Vorzüge	x
,	x
die	x
wir	x
um	x
so	x
mehr	x
zu	x
schätzen	x
wissen	x
,	x
nachdem	x
wir	x
eine	x
Nacht	x
in	x
dem	x
ersten	x
Hotel	x
Hongkongs	x
hatten	x
logieren	x
müssen	x
.	x
Das	direct
ist	direct
ein	direct
Riesenhotel	direct
,	direct
das	direct
neulich	direct
in	direct
einem	direct
Monat	direct
einen	direct
Reingewinn	direct
von	direct
150000	direct
Dollars	direct
eingebracht	direct
hat	direct
.	direct
Dabei	x
herrscht	x
dort	x
eine	x
Unordnung	x
und	x
Unsauberkeit	x
wie	x
in	x
keinem	x
zweiten	x
europäischen	x
Hotel	x
Ostasiens	x
.	x
Es	x
ist	x
unter	x
englischer	x
Leitung	x
und	x
in	x
englischem	x
Besitz	x
.	x
Hier	x
in	x
Amoy	x
besuchten	x
wir	x
natürlich	x
sofort	x
meinen	x
ehemaligen	x
Leipziger	x
Studiengenossen	x
Dr.	x
M.	x
,	x
der	x
hier	x
deutscher	x
Konsul	x
ist	x
.	x
Am	x
nächsten	x
Tage	x
waren	x
wir	x
dort	x
zum	x
Diner	x
als	x
die	x
einzigen	x
gebildeten	x
Menschen	x
unter	x
lauter	x
Engländern	x
.	x
Da	x
niemand	x
vorgestellt	x
wurde	x
,	x
wissen	x
wir	x
auch	x
nicht	x
,	x
wer	x
dort	x
war	x
.	x
Keiner	x
dieser	x
edlen	x
Briten	x
hat	x
mit	x
Lilly	x
auch	x
nur	x
ein	x
Wort	x
geredet	x
,	x
und	x
als	x
nach	x
Tisch	x
ein	x
wenig	x
getanzt	x
wurde	x
,	x
fand	x
sich	x
keiner	x
,	x
der	x
Lilly	x
engagierte	x
.	x
Es	x
ist	x
wirklich	x
ganz	x
unglaublich	x
und	x
für	x
einen	x
Menschen	x
mit	x
kontinentalen	x
Anschauungen	x
schier	x
unfaßlich	x
,	x
daß	x
eine	x
solche	x
Nation	x
von	x
Rüpeln	x
hier	x
tonangebend	x
sein	x
kann	x
.	x
(	x
„	direct
Sehr	direct
richtig	direct
""""	direct
,	x
sagt	x
Lilly	x
eben	x
.	x
)	x
Zu	x
meiner	x
Freude	x
sehe	x
ich	x
,	x
daß	x
M.	x
die	x
Engländer	x
amtlich	x
und	x
dienstlich	x
stets	x
mit	x
schonungsloser	x
Rücksichtslosigkeit	x
behandelt	x
und	x
daher	x
in	x
hoher	x
Achtung	x
bei	x
ihnen	x
steht	x
.	x
Als	x
einmal	x
ein	x
Engländerjüngling	x
,	x
der	x
bei	x
den	x
Customs	x
angestellt	x
war	x
,	x
in	x
Tamsui	x
auf	x
Formosa	x
,	x
wo	x
M.	x
früher	x
Konsul	x
war	x
,	x
in	x
betrunkenen	x
Zustande	x
das	x
deutsche	x
Konsulatsschild	x
herunterriß	x
,	x
verlangte	x
er	x
seine	x
sofortige	x
Dienstentlassung	x
und	x
setzte	x
sie	x
auch	x
durch	x
.	x
Der	x
Vorgesetzte	x
jenes	x
Jünglings	x
gab	x
sich	x
die	x
größte	x
Mühe	x
,	x
Dr.	x
M.	x
weich	x
zu	x
stimmen	x
,	x
indem	x
er	x
ihm	x
sagte	x
,	x
der	x
junge	x
Mann	x
sei	x
sonst	x
ein	x
braver	x
Mensch	x
,	x
der	x
ganz	x
unbemittelt	x
sei	x
und	x
seine	x
alte	x
Mutter	x
zu	x
ernähren	x
habe	x
.	x
Daraufhin	x
erklärte	x
M	x
.	x
,	x
daß	x
der	x
junge	x
Mann	x
ihm	x
persönlich	x
unendlich	x
leid	x
tue	x
,	x
daß	x
er	x
aber	x
als	x
Vertreter	x
des	x
Deutschen	x
Reiches	x
auf	x
der	x
sofortigen	x
Entlassung	x
bestehen	x
müsse	x
.	x
Im	x
übrigen	x
sei	x
er	x
herzlich	x
gern	x
bereit	x
,	x
ihm	x
zu	x
helfen	x
,	x
und	x
als	x
deutscher	x
Gentleman	x
eröffnete	x
er	x
eine	x
Kollekte	x
,	x
indem	x
er	x
zugleich	x
als	x
erster	x
eine	x
große	x
Summe	x
zeichnete	x
.	x
Natürlich	x
konnten	x
nun	x
die	x
Beefs	x
nicht	x
hinter	x
ihm	x
zurückbleiben	x
und	x
mußten	x
ebenfalls	x
blechen	x
.	x
Der	x
junge	x
Mann	x
aber	x
wurde	x
auf	x
seine	x
heimatliche	x
Insel	x
zurückgeschickt	x
und	x
kann	x
nun	x
in	x
Muße	x
darüber	x
nachdenken	x
,	x
daß	x
man	x
sich	x
mit	x
dem	x
Deutschen	x
Reiche	x
und	x
seinen	x
Vertretern	x
nicht	x
ungestraft	x
englische	x
Späße	x
erlauben	x
darf	x
.	x
Vor	x
seiner	x
Abreise	x
kam	x
er	x
noch	x
zu	x
M.	x
und	x
bedankte	x
sich	x
für	x
die	x
Hilfe	x
.	x
Amoy	x
ist	x
landschaftlich	x
und	x
durch	x
seine	x
schönen	x
Tempelbauten	x
sehr	x
interessant	x
.	x
Den	x
Hintergrund	x
bilden	x
kahle	x
scharfgezackte	x
hohe	x
Gebirgsketten	x
,	x
während	x
das	x
Hügelgelände	x
an	x
der	x
Küste	x
mit	x
zahllosen	x
mächtigen	x
Felsblöcken	x
von	x
ganz	x
grotesken	x
Formen	x
besät	x
ist	x
,	x
zwischen	x
denen	x
allenthalben	x
malerische	x
kleine	x
Tempel	x
hervorgucken	x
.	x
Wir	x
machten	x
gestern	x
einen	x
sehr	x
genußreichen	x
Ausflug	x
in	x
die	x
nächste	x
Umgebung	x
Amoys	x
.	x
In	x
dem	x
Gebirge	x
wimmelt	x
es	x
von	x
Tigern	x
,	x
die	x
zuzeiten	x
auch	x
Streifzüge	x
in	x
die	x
Vorstädte	x
unternehmen	x
.	x
Einmal	x
kam	x
sogar	x
ein	x
mächtiger	x
Tiger	x
von	x
Amoy	x
nach	x
Kulangsu	x
herübergeschwommen	x
.	x
Kulangsu	x
ist	x
nämlich	x
die	x
reizend	x
malerische	x
Insel	x
,	x
auf	x
der	x
die	x
Europäer	x
wohnen	x
(	x
während	x
ihre	x
Geschäftsbüreaus	x
in	x
Amoy	x
sind	x
)	x
.	x
Unter	x
solchen	x
Umständen	x
haben	x
wir	x
kaum	x
das	x
Recht	x
,	x
dies	x
Werk	x
zu	x
beurtheilen	x
.	x
Mögen	x
die	x
Leser	x
so	x
viel	x
Freude	x
,	x
Behagen	x
und	x
Anregung	x
an	x
dem	x
Buch	x
des	x
geistreichen	x
und	x
liebenswürdigen	x
Mannes	x
finden	x
,	x
als	x
uns	x
seine	x
persönliche	x
Freundschaft	x
und	x
sein	x
Interesse	x
für	x
unser	x
Blatt	x
gewährte	x
!	x
Er	x
besitzt	x
die	x
seltene	x
Gabe	x
,	x
gut	x
zu	x
sehen	x
und	x
aus	x
einzelnen	x
Eindrücken	x
schnell	x
ein	x
richtiges	x
Ganze	x
zu	x
combiniren	x
in	x
ungewöhnlichem	x
Grade	x
,	x
und	x
hat	x
deshalb	x
mehr	x
als	x
jeder	x
andere	x
deutsche	x
Journalist	x
das	x
Recht	x
,	x
mit	x
seinen	x
Lesern	x
zu	x
plaudern	x
und	x
ihnen	x
Detail	x
auszumalen	x
.	x
Wo	x
er	x
Großes	x
zu	x
schildern	x
hat	x
,	x
versteht	x
er	x
fortzureißen	x
.	x
Die	x
Schilderung	x
Wiens	x
z	x
.	x
B.	x
in	x
dem	x
verhängnißvollen	x
October	x
1848	x
wird	x
auch	x
Andern	x
als	x
uns	x
vortrefflich	x
erscheinen	x
.	x
—	x
Und	x
wem	x
das	x
Buch	x
gefällt	x
,	x
der	x
wird	x
auch	x
dem	x
Menschen	x
,	x
der	x
es	x
geschrieben	x
,	x
gut	x
werden	x
,	x
wegen	x
seiner	x
schalkhaften	x
Laune	x
,	x
seines	x
warmen	x
Herzens	x
und	x
seines	x
ehrlichen	x
Hasses	x
gegen	x
das	x
Gemeine	x
.	x
Ein	x
geborner	x
Oestreicher	x
,	x
den	x
Deutschland	x
und	x
das	x
Ausland	x
erzogen	x
hatte	x
,	x
wurde	x
er	x
gezwungen	x
nach	x
England	x
zu	x
flüchten	x
,	x
weil	x
er	x
Mitarbeiter	x
d	x
.	x
Gr.	x
war	x
.	x
Möge	direct
ihm	direct
der	direct
Antheil	direct
unserer	direct
Leser	direct
in	direct
sein	direct
zweites	direct
Vaterland	direct
folgen	direct
!	direct
Zahme	x
Geschichten	x
aus	x
wilder	x
Zeit	x
.	x
Von	x
Friedrich	x
Ebeling	x
.	x
Leipzig	x
,	x
Kollmann	x
.	x
1851	x
.	x
—	x
Auch	x
dies	x
Buch	x
enthält	x
Reiseerinnerungen	x
und	x
Beobachtungen	x
,	x
zum	x
großen	x
Theil	x
auch	x
aus	x
Wien	x
im	x
October	x
1848	x
;	x
aber	x
die	x
Arbeit	x
ist	x
schlecht	x
,	x
und	x
was	x
man	x
durch	x
die	x
Lectüre	x
von	x
der	x
Seele	x
des	x
Verfassers	x
kennen	x
lernt	x
,	x
flößt	x
keine	x
Luft	x
nach	x
weiterer	x
Bekanntschaft	x
ein	x
.	x
Im	x
Gegentheil	x
,	x
die	x
Rohheit	x
und	x
freche	x
Indiscretion	x
,	x
mit	x
welcher	x
solche	x
literatische	x
und	x
politische	x
Persönlichkeiten	x
besprochen	x
werden	x
,	x
welche	x
unglücklicherweise	x
im	x
Privatleben	x
gegen	x
den	x
Verfasser	x
gütig	x
und	x
freundlich	x
gewesen	x
sind	x
,	x
übersteigt	x
das	x
Maß	x
von	x
Gemeinheit	x
,	x
welches	x
einzelne	x
Unglückliche	x
bis	x
jetzt	x
in	x
unsere	x
Literatur	x
gebracht	x
haben	x
.	x
Einige	x
ruhig	x
und	x
anständig	x
geschriebene	x
Seiten	x
,	x
so	x
wie	x
wenige	x
nicht	x
uninteressante	x
biographische	x
und	x
statistische	x
Notizen	x
bilden	x
kein	x
Gegengewicht	x
gegen	x
die	x
Abgeschmacktheit	x
des	x
übrigen	x
Theils	x
;	x
und	x
so	x
wenig	x
Schamgefühl	x
oder	x
Urtheil	x
hat	x
der	x
Verfasser	x
,	x
daß	x
er	x
die	x
Ansicht	x
,	x
die	x
er	x
auf	x
der	x
ersten	x
Seite	x
über	x
einen	x
Mann	x
ausgesprochen	x
wird	x
,	x
auf	x
der	x
andern	x
Seite	x
geradezu	x
in	x
das	x
Gegentheil	x
umsetzt	x
.	x
Auf	x
eine	x
Anekdote	x
z	x
.	x
B.	x
in	x
anständiger	x
gewandter	x
Sprache	x
,	x
in	x
welcher	x
Jellachich	x
als	x
ritterlicher	x
und	x
gutherziger	x
Kavalier	x
auftritt	x
,	x
folgt	x
unmittelbar	x
eine	x
Charakteristik	x
desselben	x
Mannes	x
,	x
welche	x
so	x
anfängt	x
:	x
Joseph	x
v	x
.	x
Jellachich	x
,	x
jeder	x
Zoll	x
Rohheit	x
,	x
jede	x
Faser	x
ein	x
Menschenschlächter	x
-	x
-	x
lebt	x
ganz	x
und	x
gar	x
der	x
Idee	x
der	x
Menschenzertretung	x
,	x
die	x
ihn	x
ergriffen	x
,	x
mit	x
rücksichtsloser	x
Hingebung	x
u.	x
s.	x
w.	x
Der	x
Unterschied	x
liegt	x
darin	x
,	x
daß	x
der	x
erste	x
Artikel	x
ursprünglich	x
für	x
ein	x
conservatives	x
,	x
der	x
andere	x
für	x
ein	x
radicales	x
Blatt	x
geschrieben	x
war	x
.	x
Am	x
widerlichsten	x
wird	x
diese	x
charakterlose	x
Unsicherheit	x
bei	x
der	x
Schilderung	x
Gutzkow	x
's	x
,	x
der	x
die	x
Unvorsichtigkeit	x
begangen	x
hatte	x
,	x
mit	x
diesem	x
Böotier	x
umzugehen	x
und	x
ihm	x
gefällig	x
zu	x
sein	x
,	x
und	x
dafür	x
albernes	x
Geklatsch	x
über	x
sich	x
gedruckt	x
lesen	x
muß	x
.	x
Wenn	x
ein	x
Singvogel	x
zu	x
den	x
Fröschen	x
im	x
Sumpf	x
herabfliegt	x
,	x
damit	x
diese	x
durch	x
ihr	x
Geschrei	x
sein	x
Lob	x
verkünden	x
,	x
so	x
wird	x
er	x
selbst	x
mit	x
Schlamm	x
beworfen	x
werden	x
,	x
und	x
die	x
mißtönende	x
Stimme	x
seiner	x
Freunde	x
wird	x
ihm	x
in	x
der	x
ganzen	x
Vogelwelt	x
keinen	x
Deut	x
Ruhm	x
bringen	x
,	x
auch	x
wenn	x
sie	x
in	x
der	x
That	x
seinen	x
Ruhm	x
verkünden	x
wollten	x
.	x
Die	x
Zeit	x
ist	x
für	x
Deutschland	x
vorbei	x
,	x
wo	x
schlechte	x
Journalisten	x
einen	x
Mann	x
berühmt	x
und	x
ruhmlos	x
machen	x
konnten	x
.	x
Und	x
der	x
Engländer	x
ändert	x
gerade	x
,	x
was	x
diese	x
Ansichten	x
anbetrifft	x
,	x
nicht	x
so	x
leicht	x
seine	x
Auffassung	x
.	x
Daher	x
Verachtung	x
der	x
deutschen	x
Geschäftsgepflogenheiten	x
,	x
und	x
da	x
,	x
wo	x
man	x
den	x
Erfolg	x
anerkennen	x
mußte	x
.	x
Wut	x
gegen	x
den	x
stegreichen	x
Konkurrenten	x
,	x
den	x
Emporkömmling	x
.	x
Aber	x
nicht	x
nur	x
der	x
Großkaufmann	x
auf	x
dem	x
Weltmarkte	x
,	x
auch	x
der	x
Mittelstand	x
,	x
der	x
kleine	x
Angestellte	x
im	x
Lande	x
selbst	x
hatte	x
unter	x
dem	x
Wettbewerb	x
zu	x
leiden	x
.	x
Viele	x
Tausende	x
von	x
Deutschen	x
,	x
begierig	x
Sprache	x
und	x
Geschäftsgepflogenheit	x
zu	x
lernen	x
,	x
boten	x
sich	x
in	x
England	x
selbst	x
zur	x
Arbeit	x
um	x
geringen	x
Lohn	x
an	x
,	x
und	x
drückten	x
so	x
die	x
Lebensbedingungen	x
breiter	x
Schichten	x
.	x
Die	x
englische	x
Politik	x
ist	x
mit	x
den	x
kaufmännischen	x
Interessen	x
mehr	x
verwachsen	x
als	x
die	x
irgend	x
eines	x
Staates	x
auf	x
dem	x
Kontinent	x
.	x
So	x
sah	x
man	x
von	x
offizieller	x
Seite	x
die	x
Entwicklung	x
Deutschlands	x
seit	x
langem	x
mit	x
Besorgnis	x
an	x
.	x
Jedem	x
Zuwachs	x
an	x
Macht	x
und	x
Einfluß	x
suchte	x
man	x
entgegen	x
zu	x
arbeiten	x
.	x
Und	x
als	x
man	x
die	x
ungeheure	x
Kraft	x
und	x
Energie	x
,	x
die	x
sich	x
in	x
Deutschland	x
selbst	x
aufspeicherte	x
,	x
nicht	x
mehr	x
durch	x
eine	x
geschickte	x
Gleichgewichtspolitik	x
auf	x
dem	x
Festlande	x
zur	x
Neutralisierung	x
bringen	x
zu	x
können	x
glaubte	x
,	x
da	x
sah	x
man	x
sich	x
selbst	x
gezwungen	x
,	x
die	x
bewährte	x
englische	x
Politik	x
,	x
als	x
unparteiischer	x
,	x
abwartender	x
Dritter	x
aufzugeben	x
und	x
die	x
unbequemen	x
Bande	x
eines	x
kontinentalen	x
Bündnisses	x
auf	x
sich	x
zu	x
nehmen	x
.	x
Man	x
hielt	x
es	x
für	x
notwendig	x
,	x
zur	x
weiteren	x
Niederhaltung	x
Deutschlands	x
das	x
Gegengewicht	x
zu	x
vermehren	x
.	x
Dabei	x
wußte	x
man	x
wohl	x
,	x
daß	x
im	x
Ernstfalle	x
die	x
Hauptlasten	x
und	x
das	x
Hauptrisiko	x
die	x
festländischen	x
Bundesgenossen	x
zu	x
tragen	x
haben	x
würden	x
:	x
der	x
ungeheure	x
Vorteil	x
der	x
Insellage	x
und	x
der	x
starken	x
Flotte	x
.	x
Das	x
war	x
es	x
aber	x
,	x
was	x
in	x
Deutschland	x
allmählich	x
sich	x
verstärkenden	x
Unwillen	x
verursachte	x
.	x
Das	x
unritterliche	x
Verhalten	x
eines	x
Gegners	x
,	x
der	x
aus	x
dem	x
sicheren	x
Hinterhalte	x
Pfeil	x
auf	x
Pfeil	x
abschießt	x
,	x
ohne	x
selbst	x
den	x
gleichen	x
Kampfesbedingungen	x
zu	x
unterliegen	x
.	x
Das	x
Durchkreuzen	x
aller	x
deutschen	x
Pläne	x
,	x
einerlei	x
wo	x
auf	x
der	x
Elbe	x
man	x
sich	x
den	x
Platz	x
an	x
der	x
Sonne	x
in	x
heißer	x
Arbeit	x
zu	x
erwerben	x
bemühte	x
,	x
den	x
Platz	x
,	x
der	x
dem	x
Fleiß	x
und	x
der	x
Tüchtigkeit	x
einer	x
Nation	x
von	x
sechzig	x
Millionen	x
Menschen	x
wohl	x
zukam	x
.	x
Gegner	x
auf	x
Gegner	x
suchte	x
man	x
anzuwerben	x
,	x
Freund	x
auf	x
Freund	x
abtrünnig	x
zu	x
machen	x
,	x
um	x
selbst	x
wohl	x
geborgen	x
im	x
Hinterhalte	x
dem	x
Ringen	x
der	x
emporstrebenden	x
Nationen	x
Einhalt	x
tun	x
zu	x
können	x
.	x
Und	x
das	x
alles	x
letzten	x
Endes	x
nicht	x
großer	x
nationaler	x
,	x
sondern	x
geschäftlicher	x
